product_id,product_alias,product_sku
324,YZFSA220,"['[{""kid"":""2"",""key"":""颜色"",""vid"":""71"",""value"":""粉红色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""21"",""value"":""默认""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""19"",""value"":""灰色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""21"",""value"":""默认""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""94"",""value"":""米白色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""21"",""value"":""默认""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""103"",""value"":""浅蓝色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""21"",""value"":""默认""}]']"
326,YUMEI7715,"['[{""kid"":""2"",""key"":""颜色"",""vid"":""49"",""value"":""黑色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""13"",""value"":""XL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""49"",""value"":""黑色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""49"",""value"":""黑色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""69"",""value"":""2XL""}]']"
327,SSSK198,"['[{""kid"":""2"",""key"":""颜色"",""vid"":""16"",""value"":""黑色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""16"",""value"":""黑色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""16"",""value"":""黑色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""13"",""value"":""XL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""16"",""value"":""黑色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""69"",""value"":""2XL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""111"",""value"":""玫红色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""111"",""value"":""玫红色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""111"",""value"":""玫红色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""13"",""value"":""XL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""111"",""value"":""玫红色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""69"",""value"":""2XL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""89"",""value"":""卡其色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""89"",""value"":""卡其色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""89"",""value"":""卡其色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""13"",""value"":""XL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""89"",""value"":""卡其色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""69"",""value"":""2XL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""148"",""value"":""灰蓝色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""148"",""value"":""灰蓝色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""148"",""value"":""灰蓝色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""13"",""value"":""XL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""148"",""value"":""灰蓝色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""69"",""value"":""2XL""}]']"
328,QMHY6674,"['[{""kid"":""2"",""key"":""颜色"",""vid"":""126"",""value"":""驼色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""126"",""value"":""驼色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""126"",""value"":""驼色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""13"",""value"":""XL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""126"",""value"":""驼色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""69"",""value"":""2XL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""146"",""value"":""鲨鱼灰""},{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""146"",""value"":""鲨鱼灰""},{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""146"",""value"":""鲨鱼灰""},{""kid"":""1"",""key"":""尺寸"",""vid"":""13"",""value"":""XL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""146"",""value"":""鲨鱼灰""},{""kid"":""1"",""key"":""尺寸"",""vid"":""69"",""value"":""2XL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""147"",""value"":""豆沙红""},{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""147"",""value"":""豆沙红""},{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""147"",""value"":""豆沙红""},{""kid"":""1"",""key"":""尺寸"",""vid"":""13"",""value"":""XL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""147"",""value"":""豆沙红""},{""kid"":""1"",""key"":""尺寸"",""vid"":""69"",""value"":""2XL""}]']"
329,JPFS123-1,"['[{""kid"":""2"",""key"":""颜色"",""vid"":""16"",""value"":""黑色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""1"",""value"":""S""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""16"",""value"":""黑色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""16"",""value"":""黑色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""13"",""value"":""XL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""16"",""value"":""黑色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""16"",""value"":""黑色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""69"",""value"":""2XL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""71"",""value"":""粉红色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""1"",""value"":""S""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""71"",""value"":""粉红色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""71"",""value"":""粉红色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""13"",""value"":""XL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""71"",""value"":""粉红色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""71"",""value"":""粉红色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""69"",""value"":""2XL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""4"",""value"":""红色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""1"",""value"":""S""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""4"",""value"":""红色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""4"",""value"":""红色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""13"",""value"":""XL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""4"",""value"":""红色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""4"",""value"":""红色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""69"",""value"":""2XL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""5"",""value"":""蓝色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""1"",""value"":""S""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""5"",""value"":""蓝色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""5"",""value"":""蓝色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""13"",""value"":""XL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""5"",""value"":""蓝色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""5"",""value"":""蓝色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""69"",""value"":""2XL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""82"",""value"":""黄色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""1"",""value"":""S""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""82"",""value"":""黄色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""82"",""value"":""黄色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""13"",""value"":""XL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""82"",""value"":""黄色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""82"",""value"":""黄色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""69"",""value"":""2XL""}]']"
331,JPFS161,"['[{""kid"":""2"",""key"":""颜色"",""vid"":""20"",""value"":""图片色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""1"",""value"":""S""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""20"",""value"":""图片色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""20"",""value"":""图片色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""13"",""value"":""XL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""20"",""value"":""图片色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""}]']"
332,QYFH849,"['[{""kid"":""2"",""key"":""颜色"",""vid"":""94"",""value"":""米白色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""21"",""value"":""默认""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""19"",""value"":""灰色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""21"",""value"":""默认""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""16"",""value"":""黑色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""21"",""value"":""默认""}]']"
333,SSSK663,"['[{""kid"":""2"",""key"":""颜色"",""vid"":""19"",""value"":""灰色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""19"",""value"":""灰色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""19"",""value"":""灰色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""13"",""value"":""XL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""19"",""value"":""灰色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""69"",""value"":""2XL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""16"",""value"":""黑色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""16"",""value"":""黑色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""16"",""value"":""黑色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""13"",""value"":""XL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""16"",""value"":""黑色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""69"",""value"":""2XL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""61"",""value"":""酒红色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""61"",""value"":""酒红色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""61"",""value"":""酒红色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""13"",""value"":""XL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""61"",""value"":""酒红色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""69"",""value"":""2XL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""75"",""value"":""军绿色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""75"",""value"":""军绿色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""75"",""value"":""军绿色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""13"",""value"":""XL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""75"",""value"":""军绿色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""69"",""value"":""2XL""}]']"
334,WFWJ6632,"['[{""kid"":""2"",""key"":""颜色"",""vid"":""149"",""value"":""宝蓝色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""149"",""value"":""宝蓝色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""149"",""value"":""宝蓝色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""13"",""value"":""XL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""149"",""value"":""宝蓝色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""72"",""value"":""XXL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""61"",""value"":""酒红色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""61"",""value"":""酒红色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""61"",""value"":""酒红色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""13"",""value"":""XL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""61"",""value"":""酒红色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""72"",""value"":""XXL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""16"",""value"":""黑色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""16"",""value"":""黑色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""16"",""value"":""黑色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""13"",""value"":""XL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""16"",""value"":""黑色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""72"",""value"":""XXL""}]']"
335,AWY713,"['[{""kid"":""2"",""key"":""颜色"",""vid"":""19"",""value"":""灰色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""92"",""value"":""均码""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""16"",""value"":""黑色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""92"",""value"":""均码""}]']"
336,QYFH850,"['[{""kid"":""2"",""key"":""颜色"",""vid"":""89"",""value"":""卡其色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""21"",""value"":""默认""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""81"",""value"":""藏青色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""21"",""value"":""默认""}]']"
337,HX868A,"['[{""kid"":""2"",""key"":""颜色"",""vid"":""16"",""value"":""黑色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""16"",""value"":""黑色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""13"",""value"":""XL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""16"",""value"":""黑色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""16"",""value"":""黑色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""69"",""value"":""2XL""}]']"
338,SSSK196,"['[{""kid"":""2"",""key"":""颜色"",""vid"":""150"",""value"":""水蓝色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""150"",""value"":""水蓝色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""150"",""value"":""水蓝色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""13"",""value"":""XL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""150"",""value"":""水蓝色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""69"",""value"":""2XL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""151"",""value"":""淡粉色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""151"",""value"":""淡粉色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""151"",""value"":""淡粉色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""13"",""value"":""XL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""151"",""value"":""淡粉色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""69"",""value"":""2XL""}]']"
339,DFYM8608,"['[{""kid"":""2"",""key"":""颜色"",""vid"":""64"",""value"":""绿色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""64"",""value"":""绿色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""64"",""value"":""绿色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""13"",""value"":""XL""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""109"",""value"":""橘色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""109"",""value"":""橘色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""}]', '[{""kid"":""2"",""key"":""颜色"",""vid"":""109"",""value"":""橘色""},{""kid"":""1"",""key"":""尺寸"",""vid"":""13"",""value"":""XL""}]']"
341,HX872,"['[{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""},{""kid"":""2"",""key"":""颜色"",""vid"":""15"",""value"":""白色""}]', '[{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""},{""kid"":""2"",""key"":""颜色"",""vid"":""19"",""value"":""灰色""}]', '[{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""},{""kid"":""2"",""key"":""颜色"",""vid"":""16"",""value"":""黑色""}]', '[{""kid"":""1"",""key"":""尺寸"",""vid"":""13"",""value"":""XL""},{""kid"":""2"",""key"":""颜色"",""vid"":""15"",""value"":""白色""}]', '[{""kid"":""1"",""key"":""尺寸"",""vid"":""13"",""value"":""XL""},{""kid"":""2"",""key"":""颜色"",""vid"":""19"",""value"":""灰色""}]', '[{""kid"":""1"",""key"":""尺寸"",""vid"":""13"",""value"":""XL""},{""kid"":""2"",""key"":""颜色"",""vid"":""16"",""value"":""黑色""}]', '[{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""},{""kid"":""2"",""key"":""颜色"",""vid"":""15"",""value"":""白色""}]']"
342,DXJD183,"['[{""kid"":""1"",""key"":""尺寸"",""vid"":""2"",""value"":""M""}]', '[{""kid"":""1"",""key"":""尺寸"",""vid"":""17"",""value"":""L""}]', '[{""kid"":""1"",""key"":""尺寸"",""vid"":""18"",""value"":""XL""}]']"
